"","Year","Month","Day","Hour","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","workdays","Member.type","num"
"13309",2019,"Oct",13,17,0.12,0,0,60,67,56,"Non-workdays","Member",475
"13310",2019,"Oct",13,18,0.12,0,0,60,67,56,"Non-workdays","Casual",80
"13311",2019,"Oct",13,18,0.12,0,0,60,67,56,"Non-workdays","Member",468
"13312",2019,"Oct",13,19,0.12,0,0,60,67,56,"Non-workdays","Casual",86
"13313",2019,"Oct",13,19,0.12,0,0,60,67,56,"Non-workdays","Member",352
"13314",2019,"Oct",13,20,0.12,0,0,60,67,56,"Non-workdays","Casual",46
"13315",2019,"Oct",13,20,0.12,0,0,60,67,56,"Non-workdays","Member",250
"13316",2019,"Oct",13,21,0.12,0,0,60,67,56,"Non-workdays","Casual",45
"13317",2019,"Oct",13,21,0.12,0,0,60,67,56,"Non-workdays","Member",201
"13318",2019,"Oct",13,22,0.12,0,0,60,67,56,"Non-workdays","Casual",42
"13319",2019,"Oct",13,22,0.12,0,0,60,67,56,"Non-workdays","Member",173
"13320",2019,"Oct",13,23,0.12,0,0,60,67,56,"Non-workdays","Casual",19
"13321",2019,"Oct",13,23,0.12,0,0,60,67,56,"Non-workdays","Member",113
"13322",2019,"Oct",14,0,0,0,0,63,77,52,"Non-workdays","Casual",12
"13323",2019,"Oct",14,0,0,0,0,63,77,52,"Non-workdays","Member",59
"13324",2019,"Oct",14,1,0,0,0,63,77,52,"Non-workdays","Casual",4
"13325",2019,"Oct",14,1,0,0,0,63,77,52,"Non-workdays","Member",37
"13326",2019,"Oct",14,2,0,0,0,63,77,52,"Non-workdays","Member",27
"13327",2019,"Oct",14,3,0,0,0,63,77,52,"Non-workdays","Casual",1
"13328",2019,"Oct",14,3,0,0,0,63,77,52,"Non-workdays","Member",9
"13329",2019,"Oct",14,4,0,0,0,63,77,52,"Non-workdays","Casual",1
"13330",2019,"Oct",14,4,0,0,0,63,77,52,"Non-workdays","Member",20
"13331",2019,"Oct",14,5,0,0,0,63,77,52,"Non-workdays","Casual",3
"13332",2019,"Oct",14,5,0,0,0,63,77,52,"Non-workdays","Member",55
"13333",2019,"Oct",14,6,0,0,0,63,77,52,"Non-workdays","Casual",6
"13334",2019,"Oct",14,6,0,0,0,63,77,52,"Non-workdays","Member",141
"13335",2019,"Oct",14,7,0,0,0,63,77,52,"Non-workdays","Casual",13
"13336",2019,"Oct",14,7,0,0,0,63,77,52,"Non-workdays","Member",339
"13337",2019,"Oct",14,8,0,0,0,63,77,52,"Non-workdays","Casual",44
"13338",2019,"Oct",14,8,0,0,0,63,77,52,"Non-workdays","Member",682
"13339",2019,"Oct",14,9,0,0,0,63,77,52,"Non-workdays","Casual",60
"13340",2019,"Oct",14,9,0,0,0,63,77,52,"Non-workdays","Member",545
"13341",2019,"Oct",14,10,0,0,0,63,77,52,"Non-workdays","Casual",85
"13342",2019,"Oct",14,10,0,0,0,63,77,52,"Non-workdays","Member",434
"13343",2019,"Oct",14,11,0,0,0,63,77,52,"Non-workdays","Casual",152
"13344",2019,"Oct",14,11,0,0,0,63,77,52,"Non-workdays","Member",519
"13345",2019,"Oct",14,12,0,0,0,63,77,52,"Non-workdays","Casual",171
"13346",2019,"Oct",14,12,0,0,0,63,77,52,"Non-workdays","Member",621
"13347",2019,"Oct",14,13,0,0,0,63,77,52,"Non-workdays","Casual",132
"13348",2019,"Oct",14,13,0,0,0,63,77,52,"Non-workdays","Member",610
"13349",2019,"Oct",14,14,0,0,0,63,77,52,"Non-workdays","Casual",146
"13350",2019,"Oct",14,14,0,0,0,63,77,52,"Non-workdays","Member",609
"13351",2019,"Oct",14,15,0,0,0,63,77,52,"Non-workdays","Casual",167
"13352",2019,"Oct",14,15,0,0,0,63,77,52,"Non-workdays","Member",667
"13353",2019,"Oct",14,16,0,0,0,63,77,52,"Non-workdays","Casual",135
"13354",2019,"Oct",14,16,0,0,0,63,77,52,"Non-workdays","Member",732
"13355",2019,"Oct",14,17,0,0,0,63,77,52,"Non-workdays","Casual",156
"13356",2019,"Oct",14,17,0,0,0,63,77,52,"Non-workdays","Member",1027
"13357",2019,"Oct",14,18,0,0,0,63,77,52,"Non-workdays","Casual",105
"13358",2019,"Oct",14,18,0,0,0,63,77,52,"Non-workdays","Member",875
"13359",2019,"Oct",14,19,0,0,0,63,77,52,"Non-workdays","Casual",72
"13360",2019,"Oct",14,19,0,0,0,63,77,52,"Non-workdays","Member",618
"13361",2019,"Oct",14,20,0,0,0,63,77,52,"Non-workdays","Casual",57
"13362",2019,"Oct",14,20,0,0,0,63,77,52,"Non-workdays","Member",343
"13363",2019,"Oct",14,21,0,0,0,63,77,52,"Non-workdays","Casual",34
"13364",2019,"Oct",14,21,0,0,0,63,77,52,"Non-workdays","Member",277
"13365",2019,"Oct",14,22,0,0,0,63,77,52,"Non-workdays","Casual",23
"13366",2019,"Oct",14,22,0,0,0,63,77,52,"Non-workdays","Member",197
"13367",2019,"Oct",14,23,0,0,0,63,77,52,"Non-workdays","Casual",38
"13368",2019,"Oct",14,23,0,0,0,63,77,52,"Non-workdays","Member",213
"13369",2019,"Oct",15,0,0,0,0,63,73,50,"Workdays","Casual",12
"13370",2019,"Oct",15,0,0,0,0,63,73,50,"Workdays","Member",48
"13371",2019,"Oct",15,1,0,0,0,63,73,50,"Workdays","Casual",6
"13372",2019,"Oct",15,1,0,0,0,63,73,50,"Workdays","Member",19
"13373",2019,"Oct",15,2,0,0,0,63,73,50,"Workdays","Casual",2
"13374",2019,"Oct",15,2,0,0,0,63,73,50,"Workdays","Member",10
"13375",2019,"Oct",15,3,0,0,0,63,73,50,"Workdays","Member",4
"13376",2019,"Oct",15,4,0,0,0,63,73,50,"Workdays","Member",21
"13377",2019,"Oct",15,5,0,0,0,63,73,50,"Workdays","Casual",2
"13378",2019,"Oct",15,5,0,0,0,63,73,50,"Workdays","Member",127
"13379",2019,"Oct",15,6,0,0,0,63,73,50,"Workdays","Casual",6
"13380",2019,"Oct",15,6,0,0,0,63,73,50,"Workdays","Member",341
"13381",2019,"Oct",15,7,0,0,0,63,73,50,"Workdays","Casual",21
"13382",2019,"Oct",15,7,0,0,0,63,73,50,"Workdays","Member",846
"13383",2019,"Oct",15,8,0,0,0,63,73,50,"Workdays","Casual",32
"13384",2019,"Oct",15,8,0,0,0,63,73,50,"Workdays","Member",1278
"13385",2019,"Oct",15,9,0,0,0,63,73,50,"Workdays","Casual",30
"13386",2019,"Oct",15,9,0,0,0,63,73,50,"Workdays","Member",583
"13387",2019,"Oct",15,10,0,0,0,63,73,50,"Workdays","Casual",58
"13388",2019,"Oct",15,10,0,0,0,63,73,50,"Workdays","Member",330
"13389",2019,"Oct",15,11,0,0,0,63,73,50,"Workdays","Casual",67
"13390",2019,"Oct",15,11,0,0,0,63,73,50,"Workdays","Member",345
"13391",2019,"Oct",15,12,0,0,0,63,73,50,"Workdays","Casual",88
"13392",2019,"Oct",15,12,0,0,0,63,73,50,"Workdays","Member",425
"13393",2019,"Oct",15,13,0,0,0,63,73,50,"Workdays","Casual",84
"13394",2019,"Oct",15,13,0,0,0,63,73,50,"Workdays","Member",453
"13395",2019,"Oct",15,14,0,0,0,63,73,50,"Workdays","Casual",85
"13396",2019,"Oct",15,14,0,0,0,63,73,50,"Workdays","Member",382
"13397",2019,"Oct",15,15,0,0,0,63,73,50,"Workdays","Casual",75
"13398",2019,"Oct",15,15,0,0,0,63,73,50,"Workdays","Member",532
"13399",2019,"Oct",15,16,0,0,0,63,73,50,"Workdays","Casual",99
"13400",2019,"Oct",15,16,0,0,0,63,73,50,"Workdays","Member",804
"13401",2019,"Oct",15,17,0,0,0,63,73,50,"Workdays","Casual",124
"13402",2019,"Oct",15,17,0,0,0,63,73,50,"Workdays","Member",1625
"13403",2019,"Oct",15,18,0,0,0,63,73,50,"Workdays","Casual",100
"13404",2019,"Oct",15,18,0,0,0,63,73,50,"Workdays","Member",1287
"13405",2019,"Oct",15,19,0,0,0,63,73,50,"Workdays","Casual",54
"13406",2019,"Oct",15,19,0,0,0,63,73,50,"Workdays","Member",755
"13407",2019,"Oct",15,20,0,0,0,63,73,50,"Workdays","Casual",29
"13408",2019,"Oct",15,20,0,0,0,63,73,50,"Workdays","Member",453
"13409",2019,"Oct",15,21,0,0,0,63,73,50,"Workdays","Casual",31
"13410",2019,"Oct",15,21,0,0,0,63,73,50,"Workdays","Member",287
"13411",2019,"Oct",15,22,0,0,0,63,73,50,"Workdays","Casual",12
"13412",2019,"Oct",15,22,0,0,0,63,73,50,"Workdays","Member",216
"13413",2019,"Oct",15,23,0,0,0,63,73,50,"Workdays","Casual",46
"13414",2019,"Oct",15,23,0,0,0,63,73,50,"Workdays","Member",272
"13415",2019,"Oct",16,0,1.35,0,0,61,65,51,"Workdays","Casual",24
"13416",2019,"Oct",16,0,1.35,0,0,61,65,51,"Workdays","Member",127
"13417",2019,"Oct",16,1,1.35,0,0,61,65,51,"Workdays","Casual",12
"13418",2019,"Oct",16,1,1.35,0,0,61,65,51,"Workdays","Member",30
"13419",2019,"Oct",16,2,1.35,0,0,61,65,51,"Workdays","Casual",4
"13420",2019,"Oct",16,2,1.35,0,0,61,65,51,"Workdays","Member",4
"13421",2019,"Oct",16,3,1.35,0,0,61,65,51,"Workdays","Casual",1
"13422",2019,"Oct",16,3,1.35,0,0,61,65,51,"Workdays","Member",3
"13423",2019,"Oct",16,4,1.35,0,0,61,65,51,"Workdays","Casual",1
"13424",2019,"Oct",16,4,1.35,0,0,61,65,51,"Workdays","Member",23
"13425",2019,"Oct",16,5,1.35,0,0,61,65,51,"Workdays","Casual",2
"13426",2019,"Oct",16,5,1.35,0,0,61,65,51,"Workdays","Member",122
"13427",2019,"Oct",16,6,1.35,0,0,61,65,51,"Workdays","Casual",9
"13428",2019,"Oct",16,6,1.35,0,0,61,65,51,"Workdays","Member",331
"13429",2019,"Oct",16,7,1.35,0,0,61,65,51,"Workdays","Casual",16
"13430",2019,"Oct",16,7,1.35,0,0,61,65,51,"Workdays","Member",850
"13431",2019,"Oct",16,8,1.35,0,0,61,65,51,"Workdays","Casual",34
"13432",2019,"Oct",16,8,1.35,0,0,61,65,51,"Workdays","Member",1342
"13433",2019,"Oct",16,9,1.35,0,0,61,65,51,"Workdays","Casual",25
"13434",2019,"Oct",16,9,1.35,0,0,61,65,51,"Workdays","Member",585
"13435",2019,"Oct",16,10,1.35,0,0,61,65,51,"Workdays","Casual",22
"13436",2019,"Oct",16,10,1.35,0,0,61,65,51,"Workdays","Member",143
"13437",2019,"Oct",16,11,1.35,0,0,61,65,51,"Workdays","Casual",2
"13438",2019,"Oct",16,11,1.35,0,0,61,65,51,"Workdays","Member",49
"13439",2019,"Oct",16,12,1.35,0,0,61,65,51,"Workdays","Casual",1
"13440",2019,"Oct",16,12,1.35,0,0,61,65,51,"Workdays","Member",34
"13441",2019,"Oct",16,13,1.35,0,0,61,65,51,"Workdays","Casual",2
"13442",2019,"Oct",16,13,1.35,0,0,61,65,51,"Workdays","Member",34
"13443",2019,"Oct",16,14,1.35,0,0,61,65,51,"Workdays","Casual",2
"13444",2019,"Oct",16,14,1.35,0,0,61,65,51,"Workdays","Member",46
"13445",2019,"Oct",16,15,1.35,0,0,61,65,51,"Workdays","Casual",10
"13446",2019,"Oct",16,15,1.35,0,0,61,65,51,"Workdays","Member",188
"13447",2019,"Oct",16,16,1.35,0,0,61,65,51,"Workdays","Casual",15
"13448",2019,"Oct",16,16,1.35,0,0,61,65,51,"Workdays","Member",420
"13449",2019,"Oct",16,17,1.35,0,0,61,65,51,"Workdays","Casual",44
"13450",2019,"Oct",16,17,1.35,0,0,61,65,51,"Workdays","Member",1063
"13451",2019,"Oct",16,18,1.35,0,0,61,65,51,"Workdays","Casual",25
"13452",2019,"Oct",16,18,1.35,0,0,61,65,51,"Workdays","Member",896
"13453",2019,"Oct",16,19,1.35,0,0,61,65,51,"Workdays","Casual",7
"13454",2019,"Oct",16,19,1.35,0,0,61,65,51,"Workdays","Member",485
"13455",2019,"Oct",16,20,1.35,0,0,61,65,51,"Workdays","Casual",22
"13456",2019,"Oct",16,20,1.35,0,0,61,65,51,"Workdays","Member",306
"13457",2019,"Oct",16,21,1.35,0,0,61,65,51,"Workdays","Casual",14
"13458",2019,"Oct",16,21,1.35,0,0,61,65,51,"Workdays","Member",214
"13459",2019,"Oct",16,22,1.35,0,0,61,65,51,"Workdays","Casual",17
"13460",2019,"Oct",16,22,1.35,0,0,61,65,51,"Workdays","Member",141
"13461",2019,"Oct",16,23,1.35,0,0,61,65,51,"Workdays","Casual",10
"13462",2019,"Oct",16,23,1.35,0,0,61,65,51,"Workdays","Member",74
"13463",2019,"Oct",17,0,0,0,0,56,61,50,"Workdays","Casual",4
"13464",2019,"Oct",17,0,0,0,0,56,61,50,"Workdays","Member",49
"13465",2019,"Oct",17,1,0,0,0,56,61,50,"Workdays","Casual",1
"13466",2019,"Oct",17,1,0,0,0,56,61,50,"Workdays","Member",16
"13467",2019,"Oct",17,2,0,0,0,56,61,50,"Workdays","Casual",2
"13468",2019,"Oct",17,2,0,0,0,56,61,50,"Workdays","Member",12
"13469",2019,"Oct",17,3,0,0,0,56,61,50,"Workdays","Member",13
"13470",2019,"Oct",17,4,0,0,0,56,61,50,"Workdays","Casual",2
"13471",2019,"Oct",17,4,0,0,0,56,61,50,"Workdays","Member",26
"13472",2019,"Oct",17,5,0,0,0,56,61,50,"Workdays","Casual",3
"13473",2019,"Oct",17,5,0,0,0,56,61,50,"Workdays","Member",98
"13474",2019,"Oct",17,6,0,0,0,56,61,50,"Workdays","Casual",8
"13475",2019,"Oct",17,6,0,0,0,56,61,50,"Workdays","Member",296
"13476",2019,"Oct",17,7,0,0,0,56,61,50,"Workdays","Casual",15
"13477",2019,"Oct",17,7,0,0,0,56,61,50,"Workdays","Member",782
"13478",2019,"Oct",17,8,0,0,0,56,61,50,"Workdays","Casual",43
"13479",2019,"Oct",17,8,0,0,0,56,61,50,"Workdays","Member",1368
"13480",2019,"Oct",17,9,0,0,0,56,61,50,"Workdays","Casual",27
"13481",2019,"Oct",17,9,0,0,0,56,61,50,"Workdays","Member",651
"13482",2019,"Oct",17,10,0,0,0,56,61,50,"Workdays","Casual",44
"13483",2019,"Oct",17,10,0,0,0,56,61,50,"Workdays","Member",324
"13484",2019,"Oct",17,11,0,0,0,56,61,50,"Workdays","Casual",36
"13485",2019,"Oct",17,11,0,0,0,56,61,50,"Workdays","Member",314
"13486",2019,"Oct",17,12,0,0,0,56,61,50,"Workdays","Casual",33
"13487",2019,"Oct",17,12,0,0,0,56,61,50,"Workdays","Member",354
"13488",2019,"Oct",17,13,0,0,0,56,61,50,"Workdays","Casual",36
"13489",2019,"Oct",17,13,0,0,0,56,61,50,"Workdays","Member",365
"13490",2019,"Oct",17,14,0,0,0,56,61,50,"Workdays","Casual",67
"13491",2019,"Oct",17,14,0,0,0,56,61,50,"Workdays","Member",309
"13492",2019,"Oct",17,15,0,0,0,56,61,50,"Workdays","Casual",53
"13493",2019,"Oct",17,15,0,0,0,56,61,50,"Workdays","Member",408
"13494",2019,"Oct",17,16,0,0,0,56,61,50,"Workdays","Casual",55
"13495",2019,"Oct",17,16,0,0,0,56,61,50,"Workdays","Member",673
"13496",2019,"Oct",17,17,0,0,0,56,61,50,"Workdays","Casual",65
"13497",2019,"Oct",17,17,0,0,0,56,61,50,"Workdays","Member",1192
"13498",2019,"Oct",17,18,0,0,0,56,61,50,"Workdays","Casual",51
"13499",2019,"Oct",17,18,0,0,0,56,61,50,"Workdays","Member",1001
"13500",2019,"Oct",17,19,0,0,0,56,61,50,"Workdays","Casual",27
"13501",2019,"Oct",17,19,0,0,0,56,61,50,"Workdays","Member",573
"13502",2019,"Oct",17,20,0,0,0,56,61,50,"Workdays","Casual",16
"13503",2019,"Oct",17,20,0,0,0,56,61,50,"Workdays","Member",360
"13504",2019,"Oct",17,21,0,0,0,56,61,50,"Workdays","Casual",9
"13505",2019,"Oct",17,21,0,0,0,56,61,50,"Workdays","Member",275
"13506",2019,"Oct",17,22,0,0,0,56,61,50,"Workdays","Casual",13
"13507",2019,"Oct",17,22,0,0,0,56,61,50,"Workdays","Member",182
"13508",2019,"Oct",17,23,0,0,0,56,61,50,"Workdays","Casual",22
"13509",2019,"Oct",17,23,0,0,0,56,61,50,"Workdays","Member",141
"13510",2019,"Oct",18,0,0,0,0,56,66,48,"Workdays","Casual",3
"13511",2019,"Oct",18,0,0,0,0,56,66,48,"Workdays","Member",59
"13512",2019,"Oct",18,1,0,0,0,56,66,48,"Workdays","Casual",1
"13513",2019,"Oct",18,1,0,0,0,56,66,48,"Workdays","Member",23
"13514",2019,"Oct",18,2,0,0,0,56,66,48,"Workdays","Casual",2
"13515",2019,"Oct",18,2,0,0,0,56,66,48,"Workdays","Member",8
"13516",2019,"Oct",18,3,0,0,0,56,66,48,"Workdays","Member",4
"13517",2019,"Oct",18,4,0,0,0,56,66,48,"Workdays","Casual",1
"13518",2019,"Oct",18,4,0,0,0,56,66,48,"Workdays","Member",16
"13519",2019,"Oct",18,5,0,0,0,56,66,48,"Workdays","Casual",3
"13520",2019,"Oct",18,5,0,0,0,56,66,48,"Workdays","Member",70
"13521",2019,"Oct",18,6,0,0,0,56,66,48,"Workdays","Casual",6
"13522",2019,"Oct",18,6,0,0,0,56,66,48,"Workdays","Member",250
"13523",2019,"Oct",18,7,0,0,0,56,66,48,"Workdays","Casual",13
"13524",2019,"Oct",18,7,0,0,0,56,66,48,"Workdays","Member",638
"13525",2019,"Oct",18,8,0,0,0,56,66,48,"Workdays","Casual",40
"13526",2019,"Oct",18,8,0,0,0,56,66,48,"Workdays","Member",1243
"13527",2019,"Oct",18,9,0,0,0,56,66,48,"Workdays","Casual",53
"13528",2019,"Oct",18,9,0,0,0,56,66,48,"Workdays","Member",639
"13529",2019,"Oct",18,10,0,0,0,56,66,48,"Workdays","Casual",73
"13530",2019,"Oct",18,10,0,0,0,56,66,48,"Workdays","Member",336
"13531",2019,"Oct",18,11,0,0,0,56,66,48,"Workdays","Casual",77
"13532",2019,"Oct",18,11,0,0,0,56,66,48,"Workdays","Member",340
"13533",2019,"Oct",18,12,0,0,0,56,66,48,"Workdays","Casual",118
"13534",2019,"Oct",18,12,0,0,0,56,66,48,"Workdays","Member",442
"13535",2019,"Oct",18,13,0,0,0,56,66,48,"Workdays","Casual",111
"13536",2019,"Oct",18,13,0,0,0,56,66,48,"Workdays","Member",455
"13537",2019,"Oct",18,14,0,0,0,56,66,48,"Workdays","Casual",136
"13538",2019,"Oct",18,14,0,0,0,56,66,48,"Workdays","Member",496
"13539",2019,"Oct",18,15,0,0,0,56,66,48,"Workdays","Casual",127
"13540",2019,"Oct",18,15,0,0,0,56,66,48,"Workdays","Member",568
"13541",2019,"Oct",18,16,0,0,0,56,66,48,"Workdays","Casual",126
"13542",2019,"Oct",18,16,0,0,0,56,66,48,"Workdays","Member",808
"13543",2019,"Oct",18,17,0,0,0,56,66,48,"Workdays","Casual",122
"13544",2019,"Oct",18,17,0,0,0,56,66,48,"Workdays","Member",1233
"13545",2019,"Oct",18,18,0,0,0,56,66,48,"Workdays","Casual",75
"13546",2019,"Oct",18,18,0,0,0,56,66,48,"Workdays","Member",922
"13547",2019,"Oct",18,19,0,0,0,56,66,48,"Workdays","Casual",55
"13548",2019,"Oct",18,19,0,0,0,56,66,48,"Workdays","Member",579
"13549",2019,"Oct",18,20,0,0,0,56,66,48,"Workdays","Casual",36
"13550",2019,"Oct",18,20,0,0,0,56,66,48,"Workdays","Member",324
"13551",2019,"Oct",18,21,0,0,0,56,66,48,"Workdays","Casual",24
"13552",2019,"Oct",18,21,0,0,0,56,66,48,"Workdays","Member",262
"13553",2019,"Oct",18,22,0,0,0,56,66,48,"Workdays","Casual",33
"13554",2019,"Oct",18,22,0,0,0,56,66,48,"Workdays","Member",218
"13555",2019,"Oct",18,23,0,0,0,56,66,48,"Workdays","Casual",23
"13556",2019,"Oct",18,23,0,0,0,56,66,48,"Workdays","Member",184
"13557",2019,"Oct",19,0,0,0,0,55,66,44,"Non-workdays","Casual",18
"13558",2019,"Oct",19,0,0,0,0,55,66,44,"Non-workdays","Member",110
"13559",2019,"Oct",19,1,0,0,0,55,66,44,"Non-workdays","Casual",5
"13560",2019,"Oct",19,1,0,0,0,55,66,44,"Non-workdays","Member",81
"13561",2019,"Oct",19,2,0,0,0,55,66,44,"Non-workdays","Casual",5
"13562",2019,"Oct",19,2,0,0,0,55,66,44,"Non-workdays","Member",34
"13563",2019,"Oct",19,3,0,0,0,55,66,44,"Non-workdays","Casual",4
"13564",2019,"Oct",19,3,0,0,0,55,66,44,"Non-workdays","Member",18
"13565",2019,"Oct",19,4,0,0,0,55,66,44,"Non-workdays","Casual",1
"13566",2019,"Oct",19,4,0,0,0,55,66,44,"Non-workdays","Member",12
"13567",2019,"Oct",19,5,0,0,0,55,66,44,"Non-workdays","Casual",2
"13568",2019,"Oct",19,5,0,0,0,55,66,44,"Non-workdays","Member",30
"13569",2019,"Oct",19,6,0,0,0,55,66,44,"Non-workdays","Casual",3
"13570",2019,"Oct",19,6,0,0,0,55,66,44,"Non-workdays","Member",49
"13571",2019,"Oct",19,7,0,0,0,55,66,44,"Non-workdays","Casual",7
"13572",2019,"Oct",19,7,0,0,0,55,66,44,"Non-workdays","Member",138
"13573",2019,"Oct",19,8,0,0,0,55,66,44,"Non-workdays","Casual",32
"13574",2019,"Oct",19,8,0,0,0,55,66,44,"Non-workdays","Member",286
"13575",2019,"Oct",19,9,0,0,0,55,66,44,"Non-workdays","Casual",56
"13576",2019,"Oct",19,9,0,0,0,55,66,44,"Non-workdays","Member",449
"13577",2019,"Oct",19,10,0,0,0,55,66,44,"Non-workdays","Casual",94
"13578",2019,"Oct",19,10,0,0,0,55,66,44,"Non-workdays","Member",594
"13579",2019,"Oct",19,11,0,0,0,55,66,44,"Non-workdays","Casual",147
"13580",2019,"Oct",19,11,0,0,0,55,66,44,"Non-workdays","Member",679
"13581",2019,"Oct",19,12,0,0,0,55,66,44,"Non-workdays","Casual",227
"13582",2019,"Oct",19,12,0,0,0,55,66,44,"Non-workdays","Member",757
"13583",2019,"Oct",19,13,0,0,0,55,66,44,"Non-workdays","Casual",213
"13584",2019,"Oct",19,13,0,0,0,55,66,44,"Non-workdays","Member",720
"13585",2019,"Oct",19,14,0,0,0,55,66,44,"Non-workdays","Casual",215
"13586",2019,"Oct",19,14,0,0,0,55,66,44,"Non-workdays","Member",708
"13587",2019,"Oct",19,15,0,0,0,55,66,44,"Non-workdays","Casual",202
"13588",2019,"Oct",19,15,0,0,0,55,66,44,"Non-workdays","Member",745
"13589",2019,"Oct",19,16,0,0,0,55,66,44,"Non-workdays","Casual",192
"13590",2019,"Oct",19,16,0,0,0,55,66,44,"Non-workdays","Member",695
"13591",2019,"Oct",19,17,0,0,0,55,66,44,"Non-workdays","Casual",205
"13592",2019,"Oct",19,17,0,0,0,55,66,44,"Non-workdays","Member",643
"13593",2019,"Oct",19,18,0,0,0,55,66,44,"Non-workdays","Casual",122
"13594",2019,"Oct",19,18,0,0,0,55,66,44,"Non-workdays","Member",514
"13595",2019,"Oct",19,19,0,0,0,55,66,44,"Non-workdays","Casual",68
"13596",2019,"Oct",19,19,0,0,0,55,66,44,"Non-workdays","Member",344
"13597",2019,"Oct",19,20,0,0,0,55,66,44,"Non-workdays","Casual",44
"13598",2019,"Oct",19,20,0,0,0,55,66,44,"Non-workdays","Member",256
"13599",2019,"Oct",19,21,0,0,0,55,66,44,"Non-workdays","Casual",27
"13600",2019,"Oct",19,21,0,0,0,55,66,44,"Non-workdays","Member",226
"13601",2019,"Oct",19,22,0,0,0,55,66,44,"Non-workdays","Casual",41
"13602",2019,"Oct",19,22,0,0,0,55,66,44,"Non-workdays","Member",211
"13603",2019,"Oct",19,23,0,0,0,55,66,44,"Non-workdays","Casual",50
"13604",2019,"Oct",19,23,0,0,0,55,66,44,"Non-workdays","Member",167
"13605",2019,"Oct",20,0,1.6,0,0,57,58,55,"Non-workdays","Casual",29
"13606",2019,"Oct",20,0,1.6,0,0,57,58,55,"Non-workdays","Member",153
"13607",2019,"Oct",20,1,1.6,0,0,57,58,55,"Non-workdays","Casual",21
"13608",2019,"Oct",20,1,1.6,0,0,57,58,55,"Non-workdays","Member",85
"13609",2019,"Oct",20,2,1.6,0,0,57,58,55,"Non-workdays","Casual",11
"13610",2019,"Oct",20,2,1.6,0,0,57,58,55,"Non-workdays","Member",54
"13611",2019,"Oct",20,3,1.6,0,0,57,58,55,"Non-workdays","Casual",5
"13612",2019,"Oct",20,3,1.6,0,0,57,58,55,"Non-workdays","Member",42
"13613",2019,"Oct",20,4,1.6,0,0,57,58,55,"Non-workdays","Casual",1
"13614",2019,"Oct",20,4,1.6,0,0,57,58,55,"Non-workdays","Member",12
"13615",2019,"Oct",20,5,1.6,0,0,57,58,55,"Non-workdays","Casual",1
"13616",2019,"Oct",20,5,1.6,0,0,57,58,55,"Non-workdays","Member",11
"13617",2019,"Oct",20,6,1.6,0,0,57,58,55,"Non-workdays","Member",9
"13618",2019,"Oct",20,7,1.6,0,0,57,58,55,"Non-workdays","Casual",1
"13619",2019,"Oct",20,7,1.6,0,0,57,58,55,"Non-workdays","Member",22
"13620",2019,"Oct",20,8,1.6,0,0,57,58,55,"Non-workdays","Casual",3
"13621",2019,"Oct",20,8,1.6,0,0,57,58,55,"Non-workdays","Member",40
"13622",2019,"Oct",20,9,1.6,0,0,57,58,55,"Non-workdays","Casual",1
"13623",2019,"Oct",20,9,1.6,0,0,57,58,55,"Non-workdays","Member",51
"13624",2019,"Oct",20,10,1.6,0,0,57,58,55,"Non-workdays","Casual",1
"13625",2019,"Oct",20,10,1.6,0,0,57,58,55,"Non-workdays","Member",61
"13626",2019,"Oct",20,11,1.6,0,0,57,58,55,"Non-workdays","Casual",3
"13627",2019,"Oct",20,11,1.6,0,0,57,58,55,"Non-workdays","Member",58
"13628",2019,"Oct",20,12,1.6,0,0,57,58,55,"Non-workdays","Casual",3
"13629",2019,"Oct",20,12,1.6,0,0,57,58,55,"Non-workdays","Member",43
"13630",2019,"Oct",20,13,1.6,0,0,57,58,55,"Non-workdays","Casual",1
"13631",2019,"Oct",20,13,1.6,0,0,57,58,55,"Non-workdays","Member",43
"13632",2019,"Oct",20,14,1.6,0,0,57,58,55,"Non-workdays","Casual",3
"13633",2019,"Oct",20,14,1.6,0,0,57,58,55,"Non-workdays","Member",36
"13634",2019,"Oct",20,15,1.6,0,0,57,58,55,"Non-workdays","Casual",1
"13635",2019,"Oct",20,15,1.6,0,0,57,58,55,"Non-workdays","Member",36
"13636",2019,"Oct",20,16,1.6,0,0,57,58,55,"Non-workdays","Member",37
"13637",2019,"Oct",20,17,1.6,0,0,57,58,55,"Non-workdays","Casual",4
"13638",2019,"Oct",20,17,1.6,0,0,57,58,55,"Non-workdays","Member",55
"13639",2019,"Oct",20,18,1.6,0,0,57,58,55,"Non-workdays","Casual",1
"13640",2019,"Oct",20,18,1.6,0,0,57,58,55,"Non-workdays","Member",82
"13641",2019,"Oct",20,19,1.6,0,0,57,58,55,"Non-workdays","Casual",7
"13642",2019,"Oct",20,19,1.6,0,0,57,58,55,"Non-workdays","Member",120
"13643",2019,"Oct",20,20,1.6,0,0,57,58,55,"Non-workdays","Casual",8
"13644",2019,"Oct",20,20,1.6,0,0,57,58,55,"Non-workdays","Member",119
"13645",2019,"Oct",20,21,1.6,0,0,57,58,55,"Non-workdays","Casual",8
"13646",2019,"Oct",20,21,1.6,0,0,57,58,55,"Non-workdays","Member",93
"13647",2019,"Oct",20,22,1.6,0,0,57,58,55,"Non-workdays","Casual",15
